method_a,method_b,query_id,k,label_rule,observed_delta,lower_bound,upper_bound,unjudged_a,unjudged_b,unjudged_shared,unjudged_a_only,unjudged_b_only
bm25_ce,bm25,21,100,relaxed_ge1,0.04,-0.16,0.21,18,21,1,17,20
bm25_ce,bm25,22,100,relaxed_ge1,0.21,-0.02,0.3,13,27,4,9,23
bm25_ce,bm25,23,100,relaxed_ge1,-0.14,-0.41,0.25,44,32,5,39,27
bm25_ce,bm25,24,100,relaxed_ge1,-0.04,-0.18,0.23,29,16,2,27,14
bm25_ce,bm25,25,100,relaxed_ge1,0.27,0.05,0.42,27,34,12,15,22
bm25_ce,bm25,26,100,relaxed_ge1,0.16,-0.1,0.4,36,38,12,24,26
bm25_ce,bm25,27,100,relaxed_ge1,-0.22,-0.29,0.05,30,10,3,27,7
bm25_ce,bm25,28,100,relaxed_ge1,0.07,-0.06,0.15,11,16,3,8,13
bm25_ce,bm25,29,100,relaxed_ge1,-0.08,-0.12,-0.01,7,4,0,7,4
bm25_ce,bm25,30,100,relaxed_ge1,-0.11,-0.15,0.05,18,6,2,16,4
bm25_ce,bm25,31,100,relaxed_ge1,0.16,0.14,0.38,22,2,0,22,2
bm25_ce,bm25,32,100,relaxed_ge1,0,-0.2,0.55,57,22,2,55,20
bm25_ce,bm25,33,100,relaxed_ge1,0.15,-0.01,0.37,22,16,0,22,16
bm25_ce,bm25,34,100,relaxed_ge1,0.16,-0.32,0.4,27,51,3,24,48
bm25_ce,bm25,35,100,relaxed_ge1,0.04,-0.11,0.2,17,16,1,16,15
bm25_ce,bm25,36,100,relaxed_ge1,0.06,0.04,0.08,2,2,0,2,2
bm25_ce,bm25,37,100,relaxed_ge1,0.06,0.05,0.06,0,1,0,0,1
bm25_ce,bm25,38,100,relaxed_ge1,0.3,0.17,0.39,11,15,2,9,13
bm25_ce,bm25,39,100,relaxed_ge1,-0.06,-0.06,0.02,8,0,0,8,0
bm25_ce,bm25,40,100,relaxed_ge1,0.02,0.01,0.02,0,1,0,0,1
bm25_ce,bm25,41,100,relaxed_ge1,-0.08,-0.11,0.13,21,3,0,21,3
bm25_ce,bm25,42,100,relaxed_ge1,0.05,0.02,0.18,15,5,2,13,3
bm25_ce,bm25,43,100,relaxed_ge1,-0.1,-0.11,0.06,16,1,0,16,1
bm25_ce,bm25,44,100,relaxed_ge1,-0.06,-0.17,0.09,16,12,1,15,11
bm25_ce,bm25,45,100,relaxed_ge1,0.01,-0.09,0.09,8,10,0,8,10
bm25_ce,bm25,46,100,relaxed_ge1,-0.17,-0.29,0.28,46,13,1,45,12
bm25_ce,bm25,47,100,relaxed_ge1,0.32,-0.08,0.52,20,40,0,20,40
bm25_ce,bm25,48,100,relaxed_ge1,0.2,-0.22,0.44,30,48,6,24,42
bm25_ce,bm25,49,100,relaxed_ge1,0.35,0.12,0.44,9,23,0,9,23
bm25_ce,bm25,50,100,relaxed_ge1,-0.07,-0.26,0.15,27,24,5,22,19
