method,baseline,query_id,k,stratum,n_pairs,n_judged,n_unjudged,n_explicit_minus1,n_relevant_strict,n_relevant_relaxed,judged_fraction,hole_fraction,observed_precision_strict,observed_precision_relaxed
bm25_ce,bm25,47,20,bm25_only,14,8,6,0,3,3,0.571428571429,0.428571428571,0.214285714286,0.214285714286
bm25_ce,bm25,48,20,shared,4,4,0,0,4,4,1,0,1,1
bm25_ce,bm25,48,20,method_only,16,16,0,0,13,16,1,0,0.8125,1
bm25_ce,bm25,48,20,bm25_only,16,13,3,0,11,12,0.8125,0.1875,0.6875,0.75
bm25_ce,bm25,49,20,shared,3,3,0,0,2,2,1,0,0.666666666667,0.666666666667
bm25_ce,bm25,49,20,method_only,17,17,0,0,8,11,1,0,0.470588235294,0.647058823529
bm25_ce,bm25,49,20,bm25_only,17,16,1,0,1,5,0.941176470588,0.0588235294118,0.0588235294118,0.294117647059
bm25_ce,bm25,50,20,shared,8,8,0,0,3,7,1,0,0.375,0.875
bm25_ce,bm25,50,20,method_only,12,7,5,0,1,2,0.583333333333,0.416666666667,0.0833333333333,0.166666666667
bm25_ce,bm25,50,20,bm25_only,12,12,0,0,4,8,1,0,0.333333333333,0.666666666667
bm25_ce,bm25,1,50,shared,11,11,0,0,2,8,1,0,0.181818181818,0.727272727273
bm25_ce,bm25,1,50,method_only,39,22,17,0,3,11,0.564102564103,0.435897435897,0.0769230769231,0.282051282051
bm25_ce,bm25,1,50,bm25_only,39,21,18,0,4,8,0.538461538462,0.461538461538,0.102564102564,0.205128205128
bm25_ce,bm25,2,50,shared,13,12,1,0,9,11,0.923076923077,0.0769230769231,0.692307692308,0.846153846154
bm25_ce,bm25,2,50,method_only,37,25,12,0,14,14,0.675675675676,0.324324324324,0.378378378378,0.378378378378
bm25_ce,bm25,2,50,bm25_only,37,37,0,0,14,17,1,0,0.378378378378,0.459459459459
bm25_ce,bm25,3,50,shared,12,12,0,0,9,12,1,0,0.75,1
bm25_ce,bm25,3,50,method_only,38,35,3,0,22,32,0.921052631579,0.0789473684211,0.578947368421,0.842105263158
bm25_ce,bm25,3,50,bm25_only,38,31,7,0,3,12,0.815789473684,0.184210526316,0.0789473684211,0.315789473684
bm25_ce,bm25,4,50,shared,5,5,0,0,4,4,1,0,0.8,0.8
bm25_ce,bm25,4,50,method_only,45,19,26,0,8,14,0.422222222222,0.577777777778,0.177777777778,0.311111111111
bm25_ce,bm25,4,50,bm25_only,45,34,11,0,5,8,0.755555555556,0.244444444444,0.111111111111,0.177777777778
bm25_ce,bm25,5,50,shared,9,7,2,0,4,6,0.777777777778,0.222222222222,0.444444444444,0.666666666667
bm25_ce,bm25,5,50,method_only,41,31,10,0,15,25,0.756097560976,0.243902439024,0.365853658537,0.609756097561
bm25_ce,bm25,5,50,bm25_only,41,34,7,0,9,26,0.829268292683,0.170731707317,0.219512195122,0.634146341463
bm25_ce,bm25,6,50,shared,19,19,0,0,18,18,1,0,0.947368421053,0.947368421053
bm25_ce,bm25,6,50,method_only,31,26,5,0,24,26,0.838709677419,0.161290322581,0.774193548387,0.838709677419
bm25_ce,bm25,6,50,bm25_only,31,20,11,0,10,15,0.645161290323,0.354838709677,0.322580645161,0.483870967742
bm25_ce,bm25,7,50,shared,22,22,0,0,18,19,1,0,0.818181818182,0.863636363636
bm25_ce,bm25,7,50,method_only,28,26,2,0,16,17,0.928571428571,0.0714285714286,0.571428571429,0.607142857143
bm25_ce,bm25,7,50,bm25_only,28,24,4,0,13,15,0.857142857143,0.142857142857,0.464285714286,0.535714285714
bm25_ce,bm25,8,50,shared,12,8,4,0,5,7,0.666666666667,0.333333333333,0.416666666667,0.583333333333
bm25_ce,bm25,8,50,method_only,38,28,10,0,16,25,0.736842105263,0.263157894737,0.421052631579,0.657894736842
bm25_ce,bm25,8,50,bm25_only,38,25,13,0,11,16,0.657894736842,0.342105263158,0.289473684211,0.421052631579
bm25_ce,bm25,9,50,shared,13,13,0,0,1,3,1,0,0.0769230769231,0.230769230769
bm25_ce,bm25,9,50,method_only,37,29,8,0,9,14,0.783783783784,0.216216216216,0.243243243243,0.378378378378
bm25_ce,bm25,9,50,bm25_only,37,35,2,0,8,14,0.945945945946,0.0540540540541,0.216216216216,0.378378378378
bm25_ce,bm25,10,50,shared,17,14,3,0,10,14,0.823529411765,0.176470588235,0.588235294118,0.823529411765
bm25_ce,bm25,10,50,method_only,33,26,7,0,18,22,0.787878787879,0.212121212121,0.545454545455,0.666666666667
bm25_ce,bm25,10,50,bm25_only,33,31,2,0,17,24,0.939393939394,0.0606060606061,0.515151515152,0.727272727273
bm25_ce,bm25,11,50,shared,19,19,0,0,8,9,1,0,0.421052631579,0.473684210526
bm25_ce,bm25,11,50,method_only,31,18,13,0,4,7,0.58064516129,0.41935483871,0.129032258065,0.225806451613
bm25_ce,bm25,11,50,bm25_only,31,24,7,0,4,10,0.774193548387,0.225806451613,0.129032258065,0.322580645161
bm25_ce,bm25,12,50,shared,17,14,3,0,3,7,0.823529411765,0.176470588235,0.176470588235,0.411764705882
bm25_ce,bm25,12,50,method_only,33,26,7,0,6,11,0.787878787879,0.212121212121,0.181818181818,0.333333333333
bm25_ce,bm25,12,50,bm25_only,33,25,8,0,2,14,0.757575757576,0.242424242424,0.0606060606061,0.424242424242
bm25_ce,bm25,13,50,shared,22,21,1,0,13,19,0.954545454545,0.0454545454545,0.590909090909,0.863636363636
bm25_ce,bm25,13,50,method_only,28,25,3,0,14,24,0.892857142857,0.107142857143,0.5,0.857142857143
bm25_ce,bm25,13,50,bm25_only,28,25,3,0,3,15,0.892857142857,0.107142857143,0.107142857143,0.535714285714
bm25_ce,bm25,14,50,shared,10,10,0,0,8,8,1,0,0.8,0.8
bm25_ce,bm25,14,50,method_only,40,14,26,0,4,5,0.35,0.65,0.1,0.125
bm25_ce,bm25,14,50,bm25_only,40,40,0,0,15,32,1,0,0.375,0.8
bm25_ce,bm25,15,50,shared,8,8,0,0,2,3,1,0,0.25,0.375
bm25_ce,bm25,15,50,method_only,42,21,21,0,1,1,0.5,0.5,0.0238095238095,0.0238095238095
bm25_ce,bm25,15,50,bm25_only,42,24,18,0,1,3,0.571428571429,0.428571428571,0.0238095238095,0.0714285714286
bm25_ce,bm25,16,50,shared,9,9,0,0,5,8,1,0,0.555555555556,0.888888888889
bm25_ce,bm25,16,50,method_only,41,35,6,0,18,30,0.853658536585,0.146341463415,0.439024390244,0.731707317073
bm25_ce,bm25,16,50,bm25_only,41,27,14,0,2,4,0.658536585366,0.341463414634,0.0487804878049,0.0975609756098
bm25_ce,bm25,17,50,shared,19,17,2,0,10,16,0.894736842105,0.105263157895,0.526315789474,0.842105263158
bm25_ce,bm25,17,50,method_only,31,24,7,0,11,19,0.774193548387,0.225806451613,0.354838709677,0.612903225806
bm25_ce,bm25,17,50,bm25_only,31,26,5,0,7,18,0.838709677419,0.161290322581,0.225806451613,0.58064516129
bm25_ce,bm25,18,50,shared,24,24,0,0,17,23,1,0,0.708333333333,0.958333333333
bm25_ce,bm25,18,50,method_only,26,21,5,0,14,21,0.807692307692,0.192307692308,0.538461538462,0.807692307692
bm25_ce,bm25,18,50,bm25_only,26,25,1,0,10,18,0.961538461538,0.0384615384615,0.384615384615,0.692307692308
bm25_ce,bm25,19,50,shared,21,19,2,0,4,11,0.904761904762,0.0952380952381,0.190476190476,0.52380952381
bm25_ce,bm25,19,50,method_only,29,26,3,0,0,4,0.896551724138,0.103448275862,0,0.137931034483
bm25_ce,bm25,19,50,bm25_only,29,29,0,0,4,9,1,0,0.137931034483,0.310344827586
bm25_ce,bm25,20,50,shared,9,9,0,0,9,9,1,0,1,1
bm25_ce,bm25,20,50,method_only,41,38,3,0,37,38,0.926829268293,0.0731707317073,0.90243902439,0.926829268293
bm25_ce,bm25,20,50,bm25_only,41,36,5,0,20,25,0.878048780488,0.121951219512,0.487804878049,0.609756097561
bm25_ce,bm25,21,50,shared,21,21,0,0,15,17,1,0,0.714285714286,0.809523809524
bm25_ce,bm25,21,50,method_only,29,23,6,0,12,13,0.793103448276,0.206896551724,0.413793103448,0.448275862069
bm25_ce,bm25,21,50,bm25_only,29,25,4,0,9,9,0.862068965517,0.137931034483,0.310344827586,0.310344827586
bm25_ce,bm25,22,50,shared,24,22,2,0,17,22,0.916666666667,0.0833333333333,0.708333333333,0.916666666667
bm25_ce,bm25,22,50,method_only,26,24,2,0,22,24,0.923076923077,0.0769230769231,0.846153846154,0.923076923077
bm25_ce,bm25,22,50,bm25_only,26,15,11,0,10,11,0.576923076923,0.423076923077,0.384615384615,0.423076923077
bm25_ce,bm25,23,50,shared,17,15,2,0,11,14,0.882352941176,0.117647058824,0.647058823529,0.823529411765
bm25_ce,bm25,23,50,method_only,33,14,19,0,2,6,0.424242424242,0.575757575758,0.0606060606061,0.181818181818
bm25_ce,bm25,23,50,bm25_only,33,27,6,0,15,20,0.818181818182,0.181818181818,0.454545454545,0.606060606061
bm25_ce,bm25,24,50,shared,19,19,0,0,15,18,1,0,0.789473684211,0.947368421053
bm25_ce,bm25,24,50,method_only,31,22,9,0,17,19,0.709677419355,0.290322580645,0.548387096774,0.612903225806
bm25_ce,bm25,24,50,bm25_only,31,27,4,0,19,22,0.870967741935,0.129032258065,0.612903225806,0.709677419355
bm25_ce,bm25,25,50,shared,13,7,6,0,3,3,0.538461538462,0.461538461538,0.230769230769,0.230769230769
bm25_ce,bm25,25,50,method_only,37,32,5,0,16,22,0.864864864865,0.135135135135,0.432432432432,0.594594594595
bm25_ce,bm25,25,50,bm25_only,37,24,13,0,3,5,0.648648648649,0.351351351351,0.0810810810811,0.135135135135
bm25_ce,bm25,26,50,shared,14,13,1,0,12,13,0.928571428571,0.0714285714286,0.857142857143,0.928571428571
bm25_ce,bm25,26,50,method_only,36,23,13,0,22,23,0.638888888889,0.361111111111,0.611111111111,0.638888888889
bm25_ce,bm25,26,50,bm25_only,36,22,14,0,12,13,0.611111111111,0.388888888889,0.333333333333,0.361111111111
bm25_ce,bm25,27,50,shared,17,16,1,0,13,16,0.941176470588,0.0588235294118,0.764705882353,0.941176470588
bm25_ce,bm25,27,50,method_only,33,21,12,0,14,19,0.636363636364,0.363636363636,0.424242424242,0.575757575758
bm25_ce,bm25,27,50,bm25_only,33,30,3,0,22,28,0.909090909091,0.0909090909091,0.666666666667,0.848484848485
bm25_ce,bm25,28,50,shared,21,20,1,0,16,17,0.952380952381,0.047619047619,0.761904761905,0.809523809524
bm25_ce,bm25,28,50,method_only,29,27,2,0,27,27,0.931034482759,0.0689655172414,0.931034482759,0.931034482759
bm25_ce,bm25,28,50,bm25_only,29,26,3,0,23,23,0.896551724138,0.103448275862,0.793103448276,0.793103448276
bm25_ce,bm25,29,50,shared,31,31,0,0,17,26,1,0,0.548387096774,0.838709677419
bm25_ce,bm25,29,50,method_only,19,17,2,0,6,7,0.894736842105,0.105263157895,0.315789473684,0.368421052632
bm25_ce,bm25,29,50,bm25_only,19,19,0,0,10,14,1,0,0.526315789474,0.736842105263
bm25_ce,bm25,30,50,shared,30,29,1,0,27,29,0.966666666667,0.0333333333333,0.9,0.966666666667
bm25_ce,bm25,30,50,method_only,20,17,3,0,13,14,0.85,0.15,0.65,0.7
bm25_ce,bm25,30,50,bm25_only,20,19,1,0,11,19,0.95,0.05,0.55,0.95
bm25_ce,bm25,31,50,shared,2,2,0,0,0,1,1,0,0,0.5
bm25_ce,bm25,31,50,method_only,48,44,4,0,8,19,0.916666666667,0.0833333333333,0.166666666667,0.395833333333
bm25_ce,bm25,31,50,bm25_only,48,47,1,0,4,9,0.979166666667,0.0208333333333,0.0833333333333,0.1875
bm25_ce,bm25,32,50,shared,15,15,0,0,8,10,1,0,0.533333333333,0.666666666667
bm25_ce,bm25,32,50,method_only,35,13,22,0,1,3,0.371428571429,0.628571428571,0.0285714285714,0.0857142857143
bm25_ce,bm25,32,50,bm25_only,35,35,0,0,4,6,1,0,0.114285714286,0.171428571429
bm25_ce,bm25,33,50,shared,26,26,0,0,17,25,1,0,0.653846153846,0.961538461538
bm25_ce,bm25,33,50,method_only,24,22,2,0,13,15,0.916666666667,0.0833333333333,0.541666666667,0.625
bm25_ce,bm25,33,50,bm25_only,24,21,3,0,4,6,0.875,0.125,0.166666666667,0.25
bm25_ce,bm25,34,50,shared,11,8,3,0,6,7,0.727272727273,0.272727272727,0.545454545455,0.636363636364
bm25_ce,bm25,34,50,method_only,39,32,7,0,8,13,0.820512820513,0.179487179487,0.205128205128,0.333333333333
bm25_ce,bm25,34,50,bm25_only,39,15,24,0,0,2,0.384615384615,0.615384615385,0,0.0512820512821
bm25_ce,bm25,35,50,shared,22,22,0,0,15,15,1,0,0.681818181818,0.681818181818
bm25_ce,bm25,35,50,method_only,28,26,2,0,15,16,0.928571428571,0.0714285714286,0.535714285714,0.571428571429
bm25_ce,bm25,35,50,bm25_only,28,24,4,0,8,10,0.857142857143,0.142857142857,0.285714285714,0.357142857143
bm25_ce,bm25,36,50,shared,22,22,0,0,20,22,1,0,0.909090909091,1
bm25_ce,bm25,36,50,method_only,28,28,0,0,25,26,1,0,0.892857142857,0.928571428571
bm25_ce,bm25,36,50,bm25_only,28,28,0,0,22,23,1,0,0.785714285714,0.821428571429
bm25_ce,bm25,37,50,shared,24,24,0,0,17,24,1,0,0.708333333333,1
bm25_ce,bm25,37,50,method_only,26,26,0,0,18,22,1,0,0.692307692308,0.846153846154
bm25_ce,bm25,37,50,bm25_only,26,26,0,0,8,18,1,0,0.307692307692,0.692307692308
bm25_ce,bm25,38,50,shared,20,18,2,0,11,16,0.9,0.1,0.55,0.8
bm25_ce,bm25,38,50,method_only,30,28,2,0,16,28,0.933333333333,0.0666666666667,0.533333333333,0.933333333333
bm25_ce,bm25,38,50,bm25_only,30,27,3,0,7,11,0.9,0.1,0.233333333333,0.366666666667
bm25_ce,bm25,39,50,shared,23,23,0,0,19,22,1,0,0.826086956522,0.95652173913
bm25_ce,bm25,39,50,method_only,27,26,1,0,16,26,0.962962962963,0.037037037037,0.592592592593,0.962962962963
bm25_ce,bm25,39,50,bm25_only,27,27,0,0,19,27,1,0,0.703703703704,1
bm25_ce,bm25,40,50,shared,30,30,0,0,28,30,1,0,0.933333333333,1
bm25_ce,bm25,40,50,method_only,20,20,0,0,19,20,1,0,0.95,1
bm25_ce,bm25,40,50,bm25_only,20,20,0,0,18,20,1,0,0.9,1
bm25_ce,bm25,41,50,shared,25,25,0,0,20,22,1,0,0.8,0.88
bm25_ce,bm25,41,50,method_only,25,22,3,0,11,14,0.88,0.12,0.44,0.56
bm25_ce,bm25,41,50,bm25_only,25,23,2,0,11,13,0.92,0.08,0.44,0.52
bm25_ce,bm25,42,50,shared,26,26,0,0,23,26,1,0,0.884615384615,1
bm25_ce,bm25,42,50,method_only,24,21,3,0,18,18,0.875,0.125,0.75,0.75
bm25_ce,bm25,42,50,bm25_only,24,24,0,0,11,12,1,0,0.458333333333,0.5
bm25_ce,bm25,43,50,shared,21,21,0,0,15,18,1,0,0.714285714286,0.857142857143
bm25_ce,bm25,43,50,method_only,29,26,3,0,16,24,0.896551724138,0.103448275862,0.551724137931,0.827586206897
bm25_ce,bm25,43,50,bm25_only,29,29,0,0,22,23,1,0,0.758620689655,0.793103448276
bm25_ce,bm25,44,50,shared,11,11,0,0,10,11,1,0,0.909090909091,1
bm25_ce,bm25,44,50,method_only,39,37,2,0,24,29,0.948717948718,0.0512820512821,0.615384615385,0.74358974359
bm25_ce,bm25,44,50,bm25_only,39,34,5,0,19,24,0.871794871795,0.128205128205,0.487179487179,0.615384615385
bm25_ce,bm25,45,50,shared,16,16,0,0,7,15,1,0,0.4375,0.9375
bm25_ce,bm25,45,50,method_only,34,30,4,0,12,28,0.882352941176,0.117647058824,0.352941176471,0.823529411765
bm25_ce,bm25,45,50,bm25_only,34,30,4,0,12,25,0.882352941176,0.117647058824,0.352941176471,0.735294117647
bm25_ce,bm25,46,50,shared,9,9,0,0,8,8,1,0,0.888888888889,0.888888888889
bm25_ce,bm25,46,50,method_only,41,24,17,0,2,7,0.585365853659,0.414634146341,0.0487804878049,0.170731707317
bm25_ce,bm25,46,50,bm25_only,41,41,0,0,14,22,1,0,0.341463414634,0.536585365854
bm25_ce,bm25,47,50,shared,12,12,0,0,5,9,1,0,0.416666666667,0.75
bm25_ce,bm25,47,50,method_only,38,31,7,0,25,28,0.815789473684,0.184210526316,0.657894736842,0.736842105263
bm25_ce,bm25,47,50,bm25_only,38,18,20,0,8,8,0.473684210526,0.526315789474,0.210526315789,0.210526315789
bm25_ce,bm25,48,50,shared,13,11,2,0,10,11,0.846153846154,0.153846153846,0.769230769231,0.846153846154
bm25_ce,bm25,48,50,method_only,37,33,4,0,25,31,0.891891891892,0.108108108108,0.675675675676,0.837837837838
bm25_ce,bm25,48,50,bm25_only,37,17,20,0,10,15,0.459459459459,0.540540540541,0.27027027027,0.405405405405
bm25_ce,bm25,49,50,shared,9,9,0,0,5,7,1,0,0.555555555556,0.777777777778
bm25_ce,bm25,49,50,method_only,41,39,2,0,19,30,0.951219512195,0.0487804878049,0.463414634146,0.731707317073
bm25_ce,bm25,49,50,bm25_only,41,37,4,0,0,6,0.90243902439,0.0975609756098,0,0.146341463415
bm25_ce,bm25,50,50,shared,16,13,3,0,4,9,0.8125,0.1875,0.25,0.5625
bm25_ce,bm25,50,50,method_only,34,25,9,0,2,5,0.735294117647,0.264705882353,0.0588235294118,0.147058823529
bm25_ce,bm25,50,50,bm25_only,34,27,7,0,4,8,0.794117647059,0.205882352941,0.117647058824,0.235294117647
bm25_ce,bm25,1,100,shared,19,17,2,0,3,11,0.894736842105,0.105263157895,0.157894736842,0.578947368421
bm25_ce,bm25,1,100,method_only,81,37,44,0,2,13,0.456790123457,0.543209876543,0.0246913580247,0.16049382716
bm25_ce,bm25,1,100,bm25_only,81,37,44,0,11,20,0.456790123457,0.543209876543,0.135802469136,0.246913580247
bm25_ce,bm25,2,100,shared,28,25,3,0,21,23,0.892857142857,0.107142857143,0.75,0.821428571429
bm25_ce,bm25,2,100,method_only,72,35,37,0,18,18,0.486111111111,0.513888888889,0.25,0.25
bm25_ce,bm25,2,100,bm25_only,72,53,19,0,16,20,0.736111111111,0.263888888889,0.222222222222,0.277777777778
bm25_ce,bm25,3,100,shared,32,30,2,0,21,28,0.9375,0.0625,0.65625,0.875
bm25_ce,bm25,3,100,method_only,68,53,15,0,31,47,0.779411764706,0.220588235294,0.455882352941,0.691176470588
bm25_ce,bm25,3,100,bm25_only,68,48,20,0,7,20,0.705882352941,0.294117647059,0.102941176471,0.294117647059
bm25_ce,bm25,4,100,shared,20,17,3,0,6,11,0.85,0.15,0.3,0.55
bm25_ce,bm25,4,100,method_only,80,32,48,0,12,24,0.4,0.6,0.15,0.3
bm25_ce,bm25,4,100,bm25_only,80,52,28,0,12,15,0.65,0.35,0.15,0.1875
bm25_ce,bm25,5,100,shared,23,18,5,0,9,15,0.782608695652,0.217391304348,0.391304347826,0.652173913043
bm25_ce,bm25,5,100,method_only,77,53,24,0,23,42,0.688311688312,0.311688311688,0.298701298701,0.545454545455
bm25_ce,bm25,5,100,bm25_only,77,53,24,0,18,41,0.688311688312,0.311688311688,0.233766233766,0.532467532468
bm25_ce,bm25,6,100,shared,36,36,0,0,35,35,1,0,0.972222222222,0.972222222222
bm25_ce,bm25,6,100,method_only,64,51,13,0,47,49,0.796875,0.203125,0.734375,0.765625
bm25_ce,bm25,6,100,bm25_only,64,31,33,0,17,25,0.484375,0.515625,0.265625,0.390625
bm25_ce,bm25,7,100,shared,36,35,1,0,27,29,0.972222222222,0.0277777777778,0.75,0.805555555556
bm25_ce,bm25,7,100,method_only,64,58,6,0,46,47,0.90625,0.09375,0.71875,0.734375
bm25_ce,bm25,7,100,bm25_only,64,53,11,0,25,28,0.828125,0.171875,0.390625,0.4375
bm25_ce,bm25,8,100,shared,29,23,6,0,13,17,0.793103448276,0.206896551724,0.448275862069,0.586206896552
bm25_ce,bm25,8,100,method_only,71,37,34,0,17,29,0.521126760563,0.478873239437,0.239436619718,0.408450704225
bm25_ce,bm25,8,100,bm25_only,71,38,33,0,16,26,0.535211267606,0.464788732394,0.225352112676,0.366197183099
bm25_ce,bm25,9,100,shared,39,37,2,0,6,10,0.948717948718,0.0512820512821,0.153846153846,0.25641025641
bm25_ce,bm25,9,100,method_only,61,47,14,0,17,26,0.770491803279,0.229508196721,0.27868852459,0.426229508197
bm25_ce,bm25,9,100,bm25_only,61,51,10,0,11,20,0.83606557377,0.16393442623,0.180327868852,0.327868852459
bm25_ce,bm25,10,100,shared,52,46,6,0,28,39,0.884615384615,0.115384615385,0.538461538462,0.75
bm25_ce,bm25,10,100,method_only,48,31,17,0,20,24,0.645833333333,0.354166666667,0.416666666667,0.5
bm25_ce,bm25,10,100,bm25_only,48,43,5,0,14,31,0.895833333333,0.104166666667,0.291666666667,0.645833333333
bm25_ce,bm25,11,100,shared,34,33,1,0,11,14,0.970588235294,0.0294117647059,0.323529411765,0.411764705882
bm25_ce,bm25,11,100,method_only,66,28,38,0,4,9,0.424242424242,0.575757575758,0.0606060606061,0.136363636364
bm25_ce,bm25,11,100,bm25_only,66,52,14,0,9,20,0.787878787879,0.212121212121,0.136363636364,0.30303030303
bm25_ce,bm25,12,100,shared,45,39,6,0,9,24,0.866666666667,0.133333333333,0.2,0.533333333333
bm25_ce,bm25,12,100,method_only,55,36,19,0,9,20,0.654545454545,0.345454545455,0.163636363636,0.363636363636
bm25_ce,bm25,12,100,bm25_only,55,39,16,0,4,19,0.709090909091,0.290909090909,0.0727272727273,0.345454545455
bm25_ce,bm25,13,100,shared,39,34,5,0,19,30,0.871794871795,0.128205128205,0.487179487179,0.769230769231
bm25_ce,bm25,13,100,method_only,61,47,14,0,20,38,0.770491803279,0.229508196721,0.327868852459,0.622950819672
bm25_ce,bm25,13,100,bm25_only,61,43,18,0,9,28,0.704918032787,0.295081967213,0.147540983607,0.459016393443
bm25_ce,bm25,14,100,shared,22,22,0,0,16,17,1,0,0.727272727273,0.772727272727
bm25_ce,bm25,14,100,method_only,78,15,63,0,1,1,0.192307692308,0.807692307692,0.0128205128205,0.0128205128205
bm25_ce,bm25,14,100,bm25_only,78,74,4,0,19,48,0.948717948718,0.0512820512821,0.24358974359,0.615384615385
bm25_ce,bm25,15,100,shared,14,13,1,0,2,3,0.928571428571,0.0714285714286,0.142857142857,0.214285714286
bm25_ce,bm25,15,100,method_only,86,33,53,0,1,1,0.383720930233,0.616279069767,0.0116279069767,0.0116279069767
bm25_ce,bm25,15,100,bm25_only,86,36,50,0,2,4,0.418604651163,0.581395348837,0.0232558139535,0.046511627907
bm25_ce,bm25,16,100,shared,21,19,2,0,7,13,0.904761904762,0.0952380952381,0.333333333333,0.619047619048
bm25_ce,bm25,16,100,method_only,79,49,30,0,26,39,0.620253164557,0.379746835443,0.329113924051,0.493670886076
bm25_ce,bm25,16,100,bm25_only,79,43,36,0,3,5,0.544303797468,0.455696202532,0.0379746835443,0.0632911392405
bm25_ce,bm25,17,100,shared,41,37,4,0,19,31,0.90243902439,0.0975609756098,0.463414634146,0.756097560976
bm25_ce,bm25,17,100,method_only,59,40,19,0,13,28,0.677966101695,0.322033898305,0.220338983051,0.474576271186
bm25_ce,bm25,17,100,bm25_only,59,41,18,0,8,26,0.694915254237,0.305084745763,0.135593220339,0.440677966102
bm25_ce,bm25,18,100,shared,53,52,1,0,31,48,0.981132075472,0.0188679245283,0.584905660377,0.905660377358
bm25_ce,bm25,18,100,method_only,47,32,15,0,17,28,0.68085106383,0.31914893617,0.36170212766,0.595744680851
bm25_ce,bm25,18,100,bm25_only,47,36,11,0,16,27,0.765957446809,0.234042553191,0.340425531915,0.574468085106
bm25_ce,bm25,19,100,shared,43,36,7,0,5,13,0.837209302326,0.162790697674,0.116279069767,0.302325581395
bm25_ce,bm25,19,100,method_only,57,29,28,0,1,4,0.508771929825,0.491228070175,0.0175438596491,0.0701754385965
bm25_ce,bm25,19,100,bm25_only,57,47,10,0,5,13,0.824561403509,0.175438596491,0.0877192982456,0.228070175439
bm25_ce,bm25,20,100,shared,33,29,4,0,28,29,0.878787878788,0.121212121212,0.848484848485,0.878787878788
bm25_ce,bm25,20,100,method_only,67,58,9,0,57,57,0.865671641791,0.134328358209,0.850746268657,0.850746268657
bm25_ce,bm25,20,100,bm25_only,67,61,6,0,32,41,0.910447761194,0.089552238806,0.477611940299,0.611940298507
bm25_ce,bm25,21,100,shared,46,45,1,0,29,31,0.978260869565,0.0217391304348,0.630434782609,0.673913043478
bm25_ce,bm25,21,100,method_only,54,37,17,0,17,18,0.685185185185,0.314814814815,0.314814814815,0.333333333333
bm25_ce,bm25,21,100,bm25_only,54,34,20,0,13,14,0.62962962963,0.37037037037,0.240740740741,0.259259259259
bm25_ce,bm25,22,100,shared,50,46,4,0,32,42,0.92,0.08,0.64,0.84
bm25_ce,bm25,22,100,method_only,50,41,9,0,38,41,0.82,0.18,0.76,0.82
bm25_ce,bm25,22,100,bm25_only,50,27,23,0,17,20,0.54,0.46,0.34,0.4
bm25_ce,bm25,23,100,shared,36,31,5,0,20,26,0.861111111111,0.138888888889,0.555555555556,0.722222222222
bm25_ce,bm25,23,100,method_only,64,25,39,0,2,12,0.390625,0.609375,0.03125,0.1875
bm25_ce,bm25,23,100,bm25_only,64,37,27,0,20,26,0.578125,0.421875,0.3125,0.40625
bm25_ce,bm25,24,100,shared,42,40,2,0,34,38,0.952380952381,0.047619047619,0.809523809524,0.904761904762
bm25_ce,bm25,24,100,method_only,58,31,27,0,24,28,0.534482758621,0.465517241379,0.413793103448,0.48275862069
bm25_ce,bm25,24,100,bm25_only,58,44,14,0,25,32,0.758620689655,0.241379310345,0.431034482759,0.551724137931
bm25_ce,bm25,25,100,shared,40,28,12,0,8,11,0.7,0.3,0.2,0.275
bm25_ce,bm25,25,100,method_only,60,45,15,0,26,33,0.75,0.25,0.433333333333,0.55
bm25_ce,bm25,25,100,bm25_only,60,38,22,0,6,6,0.633333333333,0.366666666667,0.1,0.1
